Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
824,824,812.25,815.24,2251000,13.7083485511673,858.027697102335,803.194302897666,820.19,823.83,845.03,858.45,819.5,832.253999999998,836.621999999999,830.611,809.788999999999,778.092499999999,827.240968034948,827.240968034948,827.240968034948,827.240968034948,827.240968034948,5.63269008400073,8.66642513838167,12.0088910927426,19.9921833759205,1333.33333333333,-1.66220356565583,44.0567029992974,-94.5388127853881,5.46118721461189,0.00946669010086007,-11142450.0000001,16274730,1,2,32,5,0,1,0,0,0,0,0,2017,2,121.78,120.94,121.18,121.78,120.91,119.8035,117.0648,2279.55,2278.87,2298.37,19890.94,19864.09,20068.51,818.26
815,824.56,812.05,818.26,1689200,12.9691770120047,857.07385402401,805.197145975991,815.24,820.19,823.83,856.98,824,824.509999999998,836.010999999999,831.1355,810.634799999999,778.302549999999,824.247312023298,824.247312023298,824.247312023298,824.247312023298,824.247312023298,4.17077193722503,7.76729449815034,12.0446845861182,19.1632459530031,1333.33333333333,-0.741172046532505,45.9902160914054,-88.6988171064604,11.3011828935396,0.0108895301845034,5101383.99999997,17719708,2,3,33,5,0,0,0,0,0,0,0,2017,2,121.67,121.78,120.94,121.9,121.137,120.0525,117.2268,2280.85,2279.55,2296.68,19884.91,19890.94,20100.91,820.13
823.13,826.13,819.35,820.13,1528100,12.5367115221562,856.564423044313,806.417576955688,818.26,815.24,820.19,845.03,815,819.529999999998,835.206999999999,831.491,811.341399999999,778.528599999999,822.874874682199,822.874874682199,822.874874682199,822.874874682199,822.874874682199,3.1270380964495,6.83924321781017,11.7464928299669,18.2286408672568,1333.33333333333,-0.970815170798262,47.2069487621503,-85.2957233848953,14.7042766151047,0.0115068672773807,2857547.00000001,10864791,3,4,34,5,0,0,0,0,0,0,0,2017,2,122.02,121.67,121.78,122.14,121.373,120.286,117.3722,2297.42,2280.85,2294.69,20071.46,19884.91,20093.78,821.62
820.92,822.39,814.29,821.62,1350900,12.6565041631514,856.624508326303,805.998491673698,820.13,818.26,815.24,823.83,823.13,819.087999999998,832.925999999999,831.3115,812.073799999999,778.736699999999,822.456583121466,822.456583121466,822.456583121466,822.456583121466,822.456583121466,2.3925225448852,5.94989908322518,11.4860290563978,17.8225489891879,1333.33333333333,-2.70123041578342,48.2081321818347,-82.5841674249317,17.4158325750683,0.00438151126662329,2012841.00000001,-4849731.00000004,6,0,37,6,0,0,0,0,0,0,0,2017,2,122.16,122.02,121.67,121.18,121.613,120.475,117.5134,2292.56,2297.42,2280.9,20052.42,20071.46,19971.13,829.23
825.5,831.92,823.29,829.23,1666600,12.6295561450647,856.67311229013,806.154887709871,821.62,820.13,818.26,820.19,820.92,820.895999999998,830.895999999999,831.414,813.078399999999,779.193999999999,824.714388747644,824.714388747644,824.714388747644,824.714388747644,824.714388747644,2.39684771052703,5.23928880868555,11.4013126952265,16.6383393924248,1333.33333333333,-2.38955657834331,53.1001844844737,-68.7352138307551,31.2647861692449,0.00547973641887718,12682826,3416530.00000011,7,1,38,6,0,0,0,0,0,0,0,2017,2,122.61,122.16,122.02,120.94,121.818,120.667,117.673,2293.08,2292.56,2278.87,20090.29,20052.42,19864.09,829.88
830.53,834.25,825.11,829.88,1302200,12.5719176927776,856.751335385555,806.463664614445,829.23,821.62,820.13,815.24,825.5,823.823999999998,828.038999999998,831.607500000001,814.071399999999,779.632349999999,826.436259165096,826.436259165096,826.436259165096,826.436259165096,826.436259165096,2.42477372109511,4.67638579116746,11.2397903598532,15.7591340752047,1333.33333333333,-3.3280913273924,53.5041618032851,-67.5523202911737,32.4476797088263,0.00335058905878538,846429.999999971,5039514.00000001,8,2,39,6,0,0,0,0,0,0,0,2017,2,122.82,122.61,122.16,121.78,121.922,120.8565,117.8294,2294.67,2293.08,2279.55,20054.34,20090.29,19890.94,830.06
831.73,831.98,826.5,830.06,1194200,12.5705339982154,856.758567996431,806.47643200357,829.88,829.23,821.62,818.26,830.53,826.183999999998,825.346999999999,831.617500000001,814.956799999999,780.155799999999,827.644172776731,827.644172776731,827.644172776731,827.644172776731,827.644172776731,2.43337929950485,4.22778449283494,10.8283767627208,14.942729137786,1333.33333333333,-3.14126350673295,53.6232941172985,-67.2247497725205,32.7752502274795,0.00366408441047895,214955.99999994,238839.999999919,9,3,40,6,0,0,0,0,0,0,0,2017,2,123.26,122.82,122.61,121.67,122.058,121.052,117.9998,2307.87,2294.67,2280.85,20172.4,20054.34,19884.91,834.85
832.95,837.15,830.51,834.85,1415100,12.580319749525,857.044139499051,806.72286050095,830.06,829.88,829.23,820.13,831.73,829.127999999998,824.328999999998,831.883500000001,815.864999999999,780.722749999999,830.046115184487,830.046115184487,830.046115184487,830.046115184487,830.046115184487,2.79449900567192,3.94112739540233,10.5613498510979,14.693237208171,1333.33333333333,-1.20469095771747,56.795709625471,-58.5077343039126,41.4922656960875,0.00385109019762143,6778329.00000011,7528332.00000007,10,4,41,6,0,0,0,0,0,0,0,2017,2,123.67,123.26,122.82,122.02,122.211,121.2775,118.1706,2316.1,2307.87,2297.42,20269.37,20172.4,20071.46,838.96
837.7,841.74,836.25,838.96,1295700,12.6761174011884,857.636734802377,806.932265197624,834.85,830.06,829.88,821.62,832.95,832.595999999998,825.841999999999,832.2845,817.126599999999,781.392249999999,833.017410122992,833.017410122992,833.017410122992,833.017410122992,833.017410122992,3.37344465573835,3.82759084746954,10.2991105760195,14.8817495070756,1333.33333333333,1.83654394717357,59.3642669187879,-51.0282074613284,48.9717925386716,0.00374667441668054,5325327.00000002,10391514,13,0,44,7,0,0,0,0,0,0,0,2017,2,124.37,123.67,123.26,122.16,122.53,121.5175,118.3832,2328.25,2316.1,2292.56,20412.16,20269.37,20052.42,840.03
839.77,842,835.83,840.03,1363300,12.7358008034655,858.384601606931,807.44139839307,838.96,834.85,830.06,829.23,837.7,834.755999999998,827.825999999999,832.913,818.640599999999,782.052999999999,835.354940081994,835.354940081994,835.354940081994,835.354940081994,835.354940081994,3.87394686412949,3.83686205080153,10.0041741063038,15.0022892968419,1333.33333333333,2.41895170631194,60.0304872383055,-49.080982711556,50.919017288444,0.00255839773519478,1458730.99999991,17136680.9999999,14,1,45,7,0,0,0,0,0,0,0,2017,2,124.79,124.37,123.67,122.61,122.915,121.7965,118.6434,2337.58,2328.25,2293.08,20504.41,20412.16,20090.29,837.32
838.81,841.77,836.22,837.32,1357200,12.7374985563875,858.802997112776,807.853002887225,840.03,838.96,834.85,829.88,839.77,836.243999999998,830.033999999998,833.328,820.097799999999,782.667549999999,836.009960054663,836.009960054663,836.009960054663,836.009960054663,836.009960054663,4.00574834518648,3.87063930967852,9.6860188129964,15.114219101625,1333.33333333333,2.70840488690447,57.4609621311913,-54.0127388535031,45.987261146497,0.00365930713403945,-3678011.99999989,11264760.0000001,15,2,46,7,0,0,0,0,0,0,0,2017,2,125.52,124.79,124.37,122.82,123.289,122.0995,118.9138,2349.25,2337.58,2294.67,20611.86,20504.41,20054.34,842.17
838.5,842.69,837.26,842.17,1005100,12.7004490596231,859.618898119247,808.817101880754,837.32,840.03,838.96,830.06,838.81,838.665999999998,832.424999999999,834.218,821.376799999999,783.336199999999,838.063306703109,838.063306703109,838.063306703109,838.063306703109,838.063306703109,4.45025664692423,3.98656277712766,9.38201746921095,15.315016012515,1333.33333333333,2.92205411482902,60.702858231278,-1.69712793733712,98.3028720626629,0.00390085477173155,4874734.99999991,17890780,16,3,47,7,0,0,0,0,0,0,0,2017,2,125.49,125.52,124.79,123.26,123.671,122.404,119.1662,2347.22,2349.25,2307.87,20619.77,20611.86,20172.4,846.55
841.31,846.94,839.78,846.55,1461200,12.9031522464485,860.943304492897,809.330695507103,842.17,837.32,840.03,834.85,838.5,841.005999999998,835.066999999999,835.137,822.784199999999,784.012099999999,840.892204468739,840.892204468739,840.892204468739,840.892204468739,840.892204468739,5.09720467082798,4.20869115586773,9.22330193569588,15.9400541328232,1333.33333333333,3.22144050333483,63.4145300186976,-1.11779879621696,98.882201203783,0.00380338543869585,6400055.99999999,26856856,17,4,48,7,0,0,0,0,0,0,0,2017,2,126.03,125.49,125.52,123.67,124.072,122.7225,119.424,2351.16,2347.22,2316.1,20624.05,20619.77,20269.37,849.27
847.99,852.2,846.55,849.27,1260300,13.1300097807426,861.639019561486,809.118980438515,846.55,842.17,837.32,838.96,841.31,843.067999999998,837.831999999998,835.379000000001,823.940199999999,784.684899999999,843.684802979159,843.684802979159,843.684802979159,843.684802979159,843.684802979159,5.76296503518745,4.51954593173167,8.96806608314619,17.0122422140145,1333.33333333333,3.36530269467637,65.0284092168087,-7.29763387297648,92.7023661270235,0.00363723264359125,3428016.00000003,6099852.00000004,21,1,52,8,0,0,0,0,0,0,0,2017,2,126.65,126.03,125.49,124.37,124.521,123.067,119.6656,2365.38,2351.16,2328.25,20743,20624.05,20412.16,851.36
848,853.79,846.71,851.36,1224400,13.2397330530521,861.949966106105,808.991033893896,849.27,846.55,842.17,840.03,847.99,845.333999999998,840.044999999999,835.470500000001,825.063999999999,785.315799999999,846.243201986106,846.243201986106,846.243201986106,846.243201986106,846.243201986106,6.385620989769,4.89276094333914,8.83320422006431,18.1492513885233,1333.33333333333,2.66874088009358,66.2600084788418,-5.82175371346418,94.1782462865358,0.00357961388542985,2558996.00000004,2240652.00000005,22,2,53,8,0,0,0,0,0,0,0,2017,2,126.7,126.65,126.03,124.79,124.93,123.374,119.904,2362.82,2365.38,2337.58,20775.6,20743,20504.41,851
851.08,852.62,842.5,851,1386700,12.6508849700962,860.399769940193,809.796230059808,851.36,849.27,846.55,837.32,848,848.069999999998,842.156999999999,835.098000000001,825.894999999999,785.925149999999,847.828801324071,847.828801324071,847.828801324071,847.828801324071,847.828801324071,6.77196829333263,5.26860241333784,8.92511820434543,18.4874596689832,1333.33333333333,2.54494625729021,65.8299589123939,-7.06329113924041,92.9367088607596,0.00246895124805136,-499212.000000019,-10330915.0000001,23,3,54,8,0,0,0,0,0,0,0,2017,2,126.22,126.7,126.65,125.52,125.27,123.596,120.1148,2363.81,2362.82,2349.25,20810.32,20775.6,20611.86,847.81
847.65,848.36,842.96,847.81,1346200,11.9635883875012,858.566676775003,810.712323224998,851,851.36,849.27,842.17,851.08,849.197999999998,843.931999999999,834.639500000001,826.693199999999,786.467299999999,847.822534216047,847.822534216047,847.822534216047,847.822534216047,847.822534216047,6.74301568736871,5.56348506814401,8.86189547546361,18.8015102151245,1333.33333333333,2.13839963376141,61.9905415617984,-15.1392405063292,84.8607594936708,0.0034882568769666,-4294378.00000007,-12344654.0000001,24,4,55,8,0,0,0,0,0,0,0,2017,2,126.47,126.22,126.7,125.49,125.591,123.8245,120.3412,2367.34,2363.81,2347.22,20821.76,20810.32,20619.77,849.67
844.95,850.67,843.01,849.67,1010300,12.2179730746521,859.307446149305,810.435553850697,847.81,851,851.36,846.55,847.65,849.821999999998,845.413999999999,834.871500000001,827.379799999999,787.062899999999,848.438356144032,848.438356144032,848.438356144032,848.438356144032,848.438356144032,6.79186460648668,5.80916097581255,8.77604579864478,19.3458796007009,1333.33333333333,1.77516919207042,63.33336746384,-13.5081967213115,86.4918032786885,0.00285877957585402,1879158.00000001,4687791.99999999,27,0,58,9,0,0,0,0,0,0,0,2017,2,126.62,126.47,126.22,126.03,125.886,124.0485,120.5414,2369.75,2367.34,2351.16,20837.44,20821.76,20624.05,844.93
847.35,848.83,841.44,844.93,1383100,12.1249995225297,860.17649904506,811.676500954941,849.67,847.81,851,849.27,844.95,848.953999999998,846.010999999999,835.9265,827.920599999999,787.647199999999,847.268904096021,847.268904096021,847.268904096021,847.268904096021,847.268904096021,6.37461672708946,5.92225212606793,8.737042527313,19.5579382518393,1333.33333333333,0.711595308477152,57.7355184677167,-30.8926080892609,69.1073919107391,0.00357171616908697,-6555894.00000001,29183409.9999999,28,1,59,9,1,0,0,0,0,0,0,2017,2,126.23,126.62,126.47,126.65,126.072,124.301,120.7388,2363.64,2369.75,2365.38,20812.24,20837.44,20743,856.75
851.38,858,849.02,856.75,1818700,12.3808972020047,862.51629440401,812.992705595991,844.93,849.67,847.81,851.36,847.35,850.031999999998,847.682999999999,837.754500000001,828.742599999999,788.306799999999,850.429269397348,850.429269397348,850.429269397348,850.429269397348,850.429269397348,6.91797389591386,6.12139648003712,9.04653948964779,20.6965264291559,1333.33333333333,1.9904051045796,65.8430930675568,-3.96825396825397,96.031746031746,0.00770695510505997,21497034.0000001,66491671.9999999,1,2,60,9,0,1,0,0,0,0,0,2017,3,127.61,126.23,126.62,126.7,126.354,124.6345,120.96,2395.96,2363.64,2362.82,21115.55,20812.24,20775.6,849.85
856.31,856.49,848.72,849.85,1250900,11.4523072830569,862.389614566114,816.580385433887,856.75,844.93,849.67,851,851.38,849.801999999998,848.935999999999,839.485,829.542799999999,788.904549999999,850.236179598232,850.236179598232,850.236179598232,850.236179598232,850.236179598232,6.71441641968318,6.24000046796633,8.97392952610152,21.6962635447972,1333.33333333333,1.49644102613099,58.7572261653775,-29.6471444161512,70.3528555838488,0.00880712902827321,-8631209.99999997,43293649,2,3,61,9,0,0,0,0,0,0,0,2017,3,126.97,127.61,126.23,126.22,126.499,124.894,121.177,2381.92,2395.96,2363.81,21002.97,21115.55,20810.32,849.08
848.94,850.82,844.71,849.08,1005000,10.4781006716153,861.982201343231,820.06979865677,849.85,856.75,844.93,847.81,856.31,850.055999999998,849.626999999999,841.026,830.274399999999,789.548999999999,849.850786398821,849.850786398821,849.850786398821,849.850786398821,849.850786398821,6.41699199905031,6.27539877418313,8.76936313137998,21.8663432883155,1333.33333333333,0.820499424106782,58.0070046344714,-40.2345511953089,59.7654488046911,0.00861361253817821,-773849.999999982,30974100,3,4,62,9,0,0,0,0,0,0,0,2017,3,127.2,126.97,127.61,126.47,126.67,125.1705,121.3892,2383.12,2381.92,2367.34,21005.71,21002.97,20821.76,847.27
846.86,848.94,841.17,847.27,1047900,9.323250562595,861.029501125191,823.736498874811,849.08,849.85,856.75,849.67,848.94,849.575999999998,849.698999999999,842.383,830.915799999999,790.176449999999,848.990524265881,848.990524265881,848.990524265881,848.990524265881,848.990524265881,5.96645158973331,6.21360933729316,8.70798005056713,21.4065088605832,1333.33333333333,0.0850510897170902,56.1907951082541,-48.3987370320254,51.6012629679746,0.00859668785109746,-1896699.00000006,28440006,6,0,65,10,0,0,0,0,0,0,0,2017,3,126.92,127.2,126.97,126.62,126.759,125.4155,121.5868,2375.31,2383.12,2369.75,20954.34,21005.71,20837.44,851.15
847.26,853.33,845.52,851.15,1038700,8.12304744151725,860.105594883035,827.613405116966,847.27,849.08,849.85,844.93,846.86,850.819999999998,849.886999999999,843.859500000001,831.694799999999,790.855649999999,849.710349510587,849.710349510587,849.710349510587,849.710349510587,849.710349510587,5.85498600876156,6.14188467158684,8.64383861838377,21.4939709309053,1333.33333333333,0.221366585420419,59.1439087400278,-31.4508723599634,68.5491276400366,0.00830236945157938,4030156,30672811,7,1,66,10,0,0,0,0,0,0,0,2017,3,126.71,126.92,127.2,126.23,126.765,125.643,121.782,2368.39,2375.31,2363.64,20924.76,20954.34,20812.24,853.64
853.12,856.93,851.25,853.64,1028800,7.62798724920165,860.335974498404,829.824025501597,851.15,847.27,849.08,856.75,847.26,850.197999999998,850.114999999999,845.080000000001,832.573999999999,791.515299999999,851.020233007058,851.020233007058,851.020233007058,851.020233007058,851.020233007058,5.89956441673223,6.09342062061592,8.43927871707064,21.9617464251796,1333.33333333333,0.267806803232472,60.9625559749629,-21.0221793635488,78.9778206364512,0.00492908903777392,2561712.00000001,25113008,8,2,67,10,0,0,0,0,0,0,0,2017,3,126.93,126.71,126.92,127.61,126.788,125.859,121.9882,2362.98,2368.39,2395.96,20855.73,20924.76,21115.55,857.84
853.69,860.71,852.67,857.84,1347700,7.24832873661121,860.974657473223,831.981342526778,853.64,851.15,847.27,849.85,853.12,851.795999999998,850.798999999999,846.478000000001,833.574799999999,792.218249999999,853.293488671372,853.293488671372,853.293488671372,853.293488671372,853.293488671372,6.20230175156132,6.115196846805,8.41075880870846,22.7728467821215,1333.33333333333,0.803760282021155,63.8829319428288,-13.7123745819398,86.2876254180602,0.00322016873934678,5660340.00000006,37681692.0000001,9,3,68,10,0,0,0,0,0,0,0,2017,3,127.03,126.93,126.71,126.97,126.869,126.0695,122.1948,2364.87,2362.98,2381.92,20858.19,20855.73,21002.97,861.41
862.7,864.23,857.61,861.41,1336600,6.8920239751458,861.829547950292,834.261452049709,857.84,853.64,851.15,849.08,853.69,854.261999999998,852.158999999999,848.0455,834.604399999999,792.860149999999,855.998992447582,855.998992447582,855.998992447582,855.998992447582,855.998992447582,6.65359394549796,6.22287626654359,8.28284746522929,23.8521554708534,1333.33333333333,1.60413300149798,66.1976988611472,-12.2289679098007,87.7710320901993,0.00290737736691734,4771661.99999992,41902410,10,4,69,10,0,0,0,0,0,0,0,2017,3,127.56,127.03,126.93,127.2,126.978,126.2845,122.4,2372.6,2364.87,2383.12,20902.98,20858.19,21005.71,864.58
860.83,867.13,860.82,864.58,1166600,7.09920203079088,863.730404061582,835.333595938419,861.41,857.84,853.64,847.27,862.7,857.723999999998,853.649999999998,849.532000000001,835.804599999999,793.492549999999,858.859328298388,858.859328298388,858.859328298388,858.859328298388,858.859328298388,7.18422351116908,6.41514571546869,8.14192978914148,25.1084858782254,1333.33333333333,1.75479892193441,68.149716811478,-9.82280431432955,90.1771956856705,0.000782825384822097,3698122.00000008,34683018,13,0,72,11,0,0,0,0,0,0,0,2017,3,127.78,127.56,127.03,126.92,127.094,126.49,122.6278,2373.47,2372.6,2375.31,20881.48,20902.98,20954.34,865.91
863.75,867.58,860.13,865.91,1061700,7.53144738660134,865.942394773203,835.816605226798,864.58,861.41,857.84,851.15,860.83,860.675999999998,855.747999999998,850.879500000001,837.065199999999,794.137449999999,861.209552198925,861.209552198925,861.209552198925,861.209552198925,861.209552198925,7.62418429896081,6.65695343216712,8.09250623277423,26.1289600685836,1333.33333333333,2.48304593279917,68.9596354906576,-6.32336236274164,93.6766376372584,0.00128938634654497,1412060.99999992,28612814.9999999,14,1,73,11,0,0,0,0,0,0,0,2017,3,127.47,127.78,127.56,126.71,127.218,126.645,122.8528,2365.45,2373.47,2368.39,20837.37,20881.48,20924.76,868.39
867.94,869.88,861.3,868.39,1332900,8.03421228905276,868.365924578106,836.229075421895,865.91,864.58,861.41,853.64,863.75,863.625999999998,856.911999999998,852.297500000001,838.583999999999,794.741399999999,863.603034799283,863.603034799283,863.603034799283,863.603034799283,863.603034799283,8.07983238855309,6.94152922344431,8.1273272161475,27.290201159904,1333.33333333333,1.35862270207178,70.4676675986555,-5.18982932776039,94.8101706722396,0.0012958505091926,3305592.00000002,37801044,15,2,74,11,0,0,0,0,0,0,0,2017,3,128.25,127.47,127.78,126.93,127.282,126.818,123.1172,2385.26,2365.45,2362.98,20950.1,20837.37,20855.73,870
870.53,872.71,867.52,870,1104500,8.15015871658752,870.231817433176,837.631182566826,868.39,865.91,864.58,857.84,867.94,866.057999999998,858.926999999999,853.931500000001,839.823799999999,795.347149999999,865.735356532856,865.735356532856,865.735356532856,865.735356532856,865.735356532856,8.47317681899085,7.24785874255362,7.91751812927983,28.6211161539519,1333.33333333333,2.37100664823204,71.437807130392,-8.59226379201024,91.4077362079898,0.00113107726427343,1778245.00000002,36095059.9999999,16,3,75,11,0,0,0,0,0,0,0,2017,3,128.16,128.25,127.47,127.03,127.401,126.95,123.3592,2381.38,2385.26,2364.87,20934.55,20950.1,20858.19,872.37
873.68,874.42,868.37,872.37,1868300,8.63932275307991,872.720145506161,838.162854493841,870,868.39,865.91,861.41,870.53,868.249999999998,861.255999999998,855.441500000001,841.115799999999,795.966699999999,867.946904355237,867.946904355237,867.946904355237,867.946904355237,867.946904355237,8.87385206427416,7.57305740689773,7.78412397718841,30.0053330696892,1333.33333333333,2.74296886041362,72.8516063728053,-6.16541353383445,93.8345864661656,0.000853255314095831,4427871.00000001,56422660.0000001,17,4,76,11,0,0,0,0,0,0,0,2017,3,128.12,128.16,128.25,127.56,127.493,127.0815,123.5878,2378.25,2381.38,2372.6,20914.62,20934.55,20902.98,867.91
869.48,870.34,864.67,867.91,1542200,8.80105345071889,874.111606901439,838.907393098563,872.37,870,868.39,864.58,873.68,868.915999999998,863.319999999998,856.509500000001,842.213599999999,796.584899999999,867.934602903492,867.934602903492,867.934602903492,867.934602903492,867.934602903492,8.73086142095735,7.80461820970965,7.77811512167495,30.4222187161777,1333.33333333333,2.43605934353866,66.2097519273864,-19.578947368421,80.421052631579,0.0033381466224303,-6878212.00000006,32941392,20,0,79,12,0,0,0,0,0,0,0,2017,3,128.24,128.12,128.16,127.78,127.625,127.192,123.8056,2373.47,2378.25,2373.47,20905.86,20914.62,20881.48,850.14
870.06,873.47,847.69,850.14,2538000,8.76546639106769,874.083932782136,839.022067217865,867.91,872.37,870,865.91,869.48,865.761999999999,863.218999999999,856.553000000001,842.712199999999,797.156299999999,862.003068602328,862.003068602328,862.003068602328,862.003068602328,862.003068602328,7.10178486085488,7.6640515399387,9.06396404155531,28.490980004766,1333.33333333333,-0.11866298537273,47.592179010749,-73.0225563909774,26.9774436090226,0.00998193411807174,-45100260,2208060.00000001,21,1,80,12,0,0,0,0,0,0,0,2017,3,126.29,128.24,128.12,127.47,127.583,127.174,123.9638,2344.02,2373.47,2365.45,20668.01,20905.86,20837.37,849.8
849.48,855.35,847,849.8,1366700,8.82087446436549,874.116748928732,838.83325107127,850.14,867.91,872.37,868.39,870.06,862.043999999998,862.834999999999,856.475000000001,843.164599999999,797.754999999999,857.935379068219,857.935379068219,857.935379068219,857.935379068219,857.935379068219,5.71738829825779,7.27471889160252,9.01296661001565,26.7838074927872,1333.33333333333,-0.449838339346801,47.3180191749595,-74.0451127819549,25.9548872180451,0.00954846719207427,-464678.000000044,-2132052.00000008,22,2,81,12,0,0,0,0,0,0,0,2017,3,127.15,126.29,128.24,128.25,127.605,127.1965,124.1314,2348.45,2344.02,2385.26,20661.3,20668.01,20950.1,839.65
841.39,841.69,833,839.65,3287700,9.52838577759219,874.964271555185,836.850728444816,849.8,850.14,867.91,870,849.48,855.973999999998,861.015999999998,855.907500000001,843.437399999999,798.297799999999,851.840252712146,851.840252712146,851.840252712146,851.840252712146,851.840252712146,3.75790508484692,6.5713561302514,9.56918328072881,26.6587260028538,1333.33333333333,-2.12044204047375,39.924093014764,-83.9449541284404,16.0550458715596,0.00932306588806187,-33370154.9999999,-37315395.0000001,23,3,82,12,0,0,0,0,0,0,0,2017,3,126.83,127.15,126.29,128.16,127.585,127.227,124.2874,2345.96,2348.45,2381.38,20656.58,20661.3,20934.55,835.14
842,844,829.1,835.14,2105700,10.4697702181737,876.213540436348,834.334459563653,839.65,849.8,850.14,872.37,841.39,848.527999999998,858.388999999998,855.274000000001,843.542999999999,798.758849999999,846.273501808097,846.273501808097,846.273501808097,846.273501808097,846.273501808097,1.82010023006819,5.62110495021476,9.9499559035339,26.8659824935482,1333.33333333333,-3.04965115334161,37.1465415053959,-86.6725507502207,13.3274492497793,0.00777810007168839,-9496706.99999998,-26679218.9999999,24,4,83,12,0,0,0,0,0,0,0,2017,3,127.09,126.83,127.15,128.12,127.538,127.258,124.4422,2343.98,2345.96,2378.25,20596.72,20656.58,20914.62,838.51
828.09,841.38,824.3,838.51,1934600,11.0646551543424,876.845310308685,832.586689691316,835.14,839.65,849.8,867.91,842,842.647999999999,855.781999999998,854.716000000001,843.722599999999,799.238799999999,843.685667872065,843.685667872065,843.685667872065,843.685667872065,843.685667872065,0.549967079115277,4.60687737599486,10.4592447675672,27.4313479801475,1333.33333333333,-3.0153369266002,40.4787861939109,-71.6480446927374,28.3519553072626,0.00966762369347319,6519602.00000001,-21590135.9999999,27,0,86,13,0,0,0,0,0,0,0,2017,3,127.29,127.09,126.83,128.24,127.489,127.2915,124.6048,2341.59,2343.98,2373.47,20550.98,20596.72,20905.86,840.63
839.69,845.4,832.27,840.63,1519200,11.304005764157,877.109011528315,831.892988471687,838.51,835.14,839.65,850.14,828.09,840.745999999998,853.253999999998,854.501000000001,843.916399999999,799.775999999999,842.66711191471,842.66711191471,842.66711191471,842.66711191471,842.66711191471,-0.282302108430372,3.62904147910981,10.6500129984552,27.3530957383169,1333.33333333333,-2.91947200055433,42.5424798367219,-67.4181963288108,32.5818036711892,0.00650909166830644,3220704.00000001,-6532559.99999993,28,1,87,13,0,0,0,0,0,0,0,2017,3,128.07,127.29,127.09,126.29,127.549,127.3835,124.7748,2358.57,2341.59,2344.02,20701.5,20550.98,20668.01,849.87
842.75,851.59,841.38,849.87,1457300,11.3366007622395,876.83020152448,831.483798475522,840.63,838.51,835.14,849.8,839.69,840.759999999998,851.401999999998,854.157000000001,844.364599999999,800.365949999999,845.068074609807,845.068074609807,845.068074609807,845.068074609807,845.068074609807,-0.194053727066716,2.86442243787451,10.672154927137,26.4310541393506,1333.33333333333,-2.13268232015569,50.5843770111376,-48.9824421388666,51.0175578611334,0.00887401035208907,13465452,-10026224,29,2,88,13,0,0,0,0,0,0,0,2017,3,128.66,128.07,127.29,127.15,127.59,127.436,124.9638,2361.13,2358.57,2348.45,20659.32,20701.5,20661.3,849.48
851.98,852,846.77,849.48,949400,11.3442984868258,876.827096973652,831.449903026349,849.87,840.63,838.51,839.65,842.75,842.725999999998,849.349999999998,854.138500000001,844.773799999999,800.947099999999,846.538716406538,846.538716406538,846.538716406538,846.538716406538,846.538716406538,-0.153812929963351,2.26077536430694,10.2834295751987,25.5203544318687,1333.33333333333,-2.35862068965517,50.2645971108736,-49.7605746209097,50.2394253790903,0.00602203918754826,-370265.999999987,-351278.000000004,30,3,89,13,0,0,0,0,0,0,0,2017,3,128.88,128.66,128.07,126.83,127.662,127.5315,125.1522,2368.06,2361.13,2345.96,20728.49,20659.32,20656.58,847.8
846.83,849.56,845.24,847.8,1441000,11.3778993875842,876.830298775169,831.318701224832,849.48,849.87,840.63,835.14,851.98,845.257999999998,846.892999999998,854.074500000001,845.2424,801.525149999999,846.959144271025,846.959144271025,846.959144271025,846.959144271025,846.959144271025,-0.254549480039373,1.75771039543768,9.85747031982733,24.8356422479451,1333.33333333333,-2.8164654905602,48.8324980609275,-53.1125299281724,46.8874700718276,0.00504729750192487,-2420880.00000009,-1844480.00000012,31,4,90,13,1,0,1,0,0,0,0,2017,3,128.79,128.88,128.66,127.09,127.729,127.611,125.34,2362.72,2368.06,2343.98,20663.22,20728.49,20596.72,856.75
848.75,859,847.53,856.75,1969400,11.2765216151589,877.101543230318,831.995456769683,847.8,849.48,849.87,838.51,846.83,848.905999999998,845.776999999998,854.548500000001,845.814,802.187649999999,850.22276284735,850.22276284735,850.22276284735,850.22276284735,850.22276284735,0.383386835200554,1.48284568339025,9.97265101126823,23.1474637550117,1333.33333333333,-1.2858476109274,56.0212310962809,-35.2553870710294,64.7446129289706,0.00610568762514709,17626130.0000001,18669912,3,0,93,14,0,0,0,0,0,0,0,2017,4,128.71,128.79,128.88,127.29,127.776,127.7005,125.521,2358.84,2362.72,2341.59,20650.21,20663.22,20550.98,852.57
